skill,course_name,course_type,difficulty_level,duration,avg_rating,num_ratings,is_free,is_coursera_plus,partners,course_url
Image Analysis,Building AI Cloud Apps with Microsoft Azure,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.448012232415902,654,false,true,Microsoft,https://www.coursera.org/specializations/building-ai-cloud-apps-microsoft-azure
Anomaly Detection,Building AI Cloud Apps with Microsoft Azure,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.448012232415902,654,false,true,Microsoft,https://www.coursera.org/specializations/building-ai-cloud-apps-microsoft-azure
Prompt Engineering,Building AI Cloud Apps with Microsoft Azure,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.448012232415902,654,false,true,Microsoft,https://www.coursera.org/specializations/building-ai-cloud-apps-microsoft-azure
Microsoft Copilot,Building AI Cloud Apps with Microsoft Azure,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.448012232415902,654,false,true,Microsoft,https://www.coursera.org/specializations/building-ai-cloud-apps-microsoft-azure
Microsoft Azure,Building AI Cloud Apps with Microsoft Azure,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.448012232415902,654,false,true,Microsoft,https://www.coursera.org/specializations/building-ai-cloud-apps-microsoft-azure
Cloud Storage,Building AI Cloud Apps with Microsoft Azure,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.448012232415902,654,false,true,Microsoft,https://www.coursera.org/specializations/building-ai-cloud-apps-microsoft-azure
Data Storage,Building AI Cloud Apps with Microsoft Azure,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.448012232415902,654,false,true,Microsoft,https://www.coursera.org/specializations/building-ai-cloud-apps-microsoft-azure
Cloud Applications,Building AI Cloud Apps with Microsoft Azure,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.448012232415902,654,false,true,Microsoft,https://www.coursera.org/specializations/building-ai-cloud-apps-microsoft-azure
Text Mining,Building AI Cloud Apps with Microsoft Azure,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.448012232415902,654,false,true,Microsoft,https://www.coursera.org/specializations/building-ai-cloud-apps-microsoft-azure
Microsoft Development Tools,Building AI Cloud Apps with Microsoft Azure,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.448012232415902,654,false,true,Microsoft,https://www.coursera.org/specializations/building-ai-cloud-apps-microsoft-azure
Unsupervised Learning,Building AI Cloud Apps with Microsoft Azure,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.448012232415902,654,false,true,Microsoft,https://www.coursera.org/specializations/building-ai-cloud-apps-microsoft-azure
Data Storage Technologies,Building AI Cloud Apps with Microsoft Azure,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.448012232415902,654,false,true,Microsoft,https://www.coursera.org/specializations/building-ai-cloud-apps-microsoft-azure
Natural Language Processing,Building AI Cloud Apps with Microsoft Azure,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.448012232415902,654,false,true,Microsoft,https://www.coursera.org/specializations/building-ai-cloud-apps-microsoft-azure
Cloud Hosting,Building AI Cloud Apps with Microsoft Azure,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.448012232415902,654,false,true,Microsoft,https://www.coursera.org/specializations/building-ai-cloud-apps-microsoft-azure
Continuous Deployment,Building AI Cloud Apps with Microsoft Azure,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.448012232415902,654,false,true,Microsoft,https://www.coursera.org/specializations/building-ai-cloud-apps-microsoft-azure
Computer Vision,Building AI Cloud Apps with Microsoft Azure,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.448012232415902,654,false,true,Microsoft,https://www.coursera.org/specializations/building-ai-cloud-apps-microsoft-azure
Cloud Computing,Building AI Cloud Apps with Microsoft Azure,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.448012232415902,654,false,true,Microsoft,https://www.coursera.org/specializations/building-ai-cloud-apps-microsoft-azure
Machine Learning,Building AI Cloud Apps with Microsoft Azure,SPECIALIZATION,INTERMEDIATE,THREE_TO_SIX_MONTHS,4.448012232415902,654,false,true,Microsoft,https://www.coursera.org/specializations/building-ai-cloud-apps-microsoft-azure
WordPress,WordPress 101 - The Complete Guide,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.52,25,false,true,Packt,https://www.coursera.org/learn/packt-wordpress-101-the-complete-guide-lgzu2
Web Design and Development,WordPress 101 - The Complete Guide,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.52,25,false,true,Packt,https://www.coursera.org/learn/packt-wordpress-101-the-complete-guide-lgzu2
HTML and CSS,WordPress 101 - The Complete Guide,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.52,25,false,true,Packt,https://www.coursera.org/learn/packt-wordpress-101-the-complete-guide-lgzu2
Web Analytics and SEO,WordPress 101 - The Complete Guide,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.52,25,false,true,Packt,https://www.coursera.org/learn/packt-wordpress-101-the-complete-guide-lgzu2
Content Management Systems,WordPress 101 - The Complete Guide,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.52,25,false,true,Packt,https://www.coursera.org/learn/packt-wordpress-101-the-complete-guide-lgzu2
Web Content,WordPress 101 - The Complete Guide,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.52,25,false,true,Packt,https://www.coursera.org/learn/packt-wordpress-101-the-complete-guide-lgzu2
Cloud Hosting,WordPress 101 - The Complete Guide,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.52,25,false,true,Packt,https://www.coursera.org/learn/packt-wordpress-101-the-complete-guide-lgzu2
Web Servers,WordPress 101 - The Complete Guide,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.52,25,false,true,Packt,https://www.coursera.org/learn/packt-wordpress-101-the-complete-guide-lgzu2
Application Security,WordPress 101 - The Complete Guide,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.52,25,false,true,Packt,https://www.coursera.org/learn/packt-wordpress-101-the-complete-guide-lgzu2
Deepseek,Mastering DeepSeek: From Architecture to Application,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,5,1,false,true,Board Infinity,https://www.coursera.org/learn/mastering-deepseek-from-architecture-to-application
LLM Application,Mastering DeepSeek: From Architecture to Application,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,5,1,false,true,Board Infinity,https://www.coursera.org/learn/mastering-deepseek-from-architecture-to-application
Software Documentation,Mastering DeepSeek: From Architecture to Application,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,5,1,false,true,Board Infinity,https://www.coursera.org/learn/mastering-deepseek-from-architecture-to-application
Bash (Scripting Language),Linux & Python Automation with Bash Scripting,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,5,4,false,true,EDUCBA,https://www.coursera.org/specializations/linux-python-automation-bash-scripting
Shell Script,Linux & Python Automation with Bash Scripting,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,5,4,false,true,EDUCBA,https://www.coursera.org/specializations/linux-python-automation-bash-scripting
Linux,Linux & Python Automation with Bash Scripting,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,5,4,false,true,EDUCBA,https://www.coursera.org/specializations/linux-python-automation-bash-scripting
Scripting,Linux & Python Automation with Bash Scripting,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,5,4,false,true,EDUCBA,https://www.coursera.org/specializations/linux-python-automation-bash-scripting
Linux Commands,Linux & Python Automation with Bash Scripting,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,5,4,false,true,EDUCBA,https://www.coursera.org/specializations/linux-python-automation-bash-scripting
Linux Administration,Linux & Python Automation with Bash Scripting,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,5,4,false,true,EDUCBA,https://www.coursera.org/specializations/linux-python-automation-bash-scripting
Unix Shell,Linux & Python Automation with Bash Scripting,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,5,4,false,true,EDUCBA,https://www.coursera.org/specializations/linux-python-automation-bash-scripting
Scripting Languages,Linux & Python Automation with Bash Scripting,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,5,4,false,true,EDUCBA,https://www.coursera.org/specializations/linux-python-automation-bash-scripting
Operating System Administration,Linux & Python Automation with Bash Scripting,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,5,4,false,true,EDUCBA,https://www.coursera.org/specializations/linux-python-automation-bash-scripting
Unix Commands,Linux & Python Automation with Bash Scripting,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,5,4,false,true,EDUCBA,https://www.coursera.org/specializations/linux-python-automation-bash-scripting
Systems Administration,Linux & Python Automation with Bash Scripting,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,5,4,false,true,EDUCBA,https://www.coursera.org/specializations/linux-python-automation-bash-scripting
Command-Line Interface,Linux & Python Automation with Bash Scripting,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,5,4,false,true,EDUCBA,https://www.coursera.org/specializations/linux-python-automation-bash-scripting
IT Automation,Linux & Python Automation with Bash Scripting,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,5,4,false,true,EDUCBA,https://www.coursera.org/specializations/linux-python-automation-bash-scripting
Software Installation,Linux & Python Automation with Bash Scripting,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,5,4,false,true,EDUCBA,https://www.coursera.org/specializations/linux-python-automation-bash-scripting
Unix,Linux & Python Automation with Bash Scripting,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,5,4,false,true,EDUCBA,https://www.coursera.org/specializations/linux-python-automation-bash-scripting
Linux Servers,Linux & Python Automation with Bash Scripting,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,5,4,false,true,EDUCBA,https://www.coursera.org/specializations/linux-python-automation-bash-scripting
Cloud Hosting,Linux & Python Automation with Bash Scripting,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,5,4,false,true,EDUCBA,https://www.coursera.org/specializations/linux-python-automation-bash-scripting
Object-Relational Mapping,Linux & Python Automation with Bash Scripting,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,5,4,false,true,EDUCBA,https://www.coursera.org/specializations/linux-python-automation-bash-scripting
YAML,Linux & Python Automation with Bash Scripting,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,5,4,false,true,EDUCBA,https://www.coursera.org/specializations/linux-python-automation-bash-scripting
Automation,Linux & Python Automation with Bash Scripting,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,5,4,false,true,EDUCBA,https://www.coursera.org/specializations/linux-python-automation-bash-scripting
Cloud Computing Architecture,Key Technologies for Business,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.687873547844695,104672,false,true,IBM,https://www.coursera.org/specializations/key-technologies-for-business
Cloud Services,Key Technologies for Business,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.687873547844695,104672,false,true,IBM,https://www.coursera.org/specializations/key-technologies-for-business
Responsible AI,Key Technologies for Business,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.687873547844695,104672,false,true,IBM,https://www.coursera.org/specializations/key-technologies-for-business
Cloud Security,Key Technologies for Business,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.687873547844695,104672,false,true,IBM,https://www.coursera.org/specializations/key-technologies-for-business
Data Literacy,Key Technologies for Business,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.687873547844695,104672,false,true,IBM,https://www.coursera.org/specializations/key-technologies-for-business
Cloud Infrastructure,Key Technologies for Business,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.687873547844695,104672,false,true,IBM,https://www.coursera.org/specializations/key-technologies-for-business
Data Mining,Key Technologies for Business,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.687873547844695,104672,false,true,IBM,https://www.coursera.org/specializations/key-technologies-for-business
Cloud Platforms,Key Technologies for Business,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.687873547844695,104672,false,true,IBM,https://www.coursera.org/specializations/key-technologies-for-business
Cloud Hosting,Key Technologies for Business,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.687873547844695,104672,false,true,IBM,https://www.coursera.org/specializations/key-technologies-for-business
Cloud Engineering,Key Technologies for Business,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.687873547844695,104672,false,true,IBM,https://www.coursera.org/specializations/key-technologies-for-business
Cloud Solutions,Key Technologies for Business,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.687873547844695,104672,false,true,IBM,https://www.coursera.org/specializations/key-technologies-for-business
Cloud Computing,Key Technologies for Business,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.687873547844695,104672,false,true,IBM,https://www.coursera.org/specializations/key-technologies-for-business
Generative AI,Key Technologies for Business,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.687873547844695,104672,false,true,IBM,https://www.coursera.org/specializations/key-technologies-for-business
Big Data,Key Technologies for Business,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.687873547844695,104672,false,true,IBM,https://www.coursera.org/specializations/key-technologies-for-business
Data Analysis,Key Technologies for Business,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.687873547844695,104672,false,true,IBM,https://www.coursera.org/specializations/key-technologies-for-business
Data Science,Key Technologies for Business,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.687873547844695,104672,false,true,IBM,https://www.coursera.org/specializations/key-technologies-for-business
Natural Language Processing,Key Technologies for Business,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.687873547844695,104672,false,true,IBM,https://www.coursera.org/specializations/key-technologies-for-business
Business Intelligence,Key Technologies for Business,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.687873547844695,104672,false,true,IBM,https://www.coursera.org/specializations/key-technologies-for-business
Content Creation,Key Technologies for Business,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.687873547844695,104672,false,true,IBM,https://www.coursera.org/specializations/key-technologies-for-business
Business,Key Technologies for Business,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,4.687873547844695,104672,false,true,IBM,https://www.coursera.org/specializations/key-technologies-for-business
Bootstrap (Front-End Framework),Bootstrap 5 From Scratch - Build 5 Modern Websites,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-bootstrap-5-from-scratch-build-5-modern-websites-xxx0b
Responsive Web Design,Bootstrap 5 From Scratch - Build 5 Modern Websites,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-bootstrap-5-from-scratch-build-5-modern-websites-xxx0b
UI Components,Bootstrap 5 From Scratch - Build 5 Modern Websites,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-bootstrap-5-from-scratch-build-5-modern-websites-xxx0b
HTML and CSS,Bootstrap 5 From Scratch - Build 5 Modern Websites,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-bootstrap-5-from-scratch-build-5-modern-websites-xxx0b
Application Deployment,Bootstrap 5 From Scratch - Build 5 Modern Websites,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-bootstrap-5-from-scratch-build-5-modern-websites-xxx0b
Web Design and Development,Bootstrap 5 From Scratch - Build 5 Modern Websites,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-bootstrap-5-from-scratch-build-5-modern-websites-xxx0b
Web Applications,Bootstrap 5 From Scratch - Build 5 Modern Websites,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-bootstrap-5-from-scratch-build-5-modern-websites-xxx0b
Front-End Web Development,Bootstrap 5 From Scratch - Build 5 Modern Websites,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-bootstrap-5-from-scratch-build-5-modern-websites-xxx0b
Interactive Design,Bootstrap 5 From Scratch - Build 5 Modern Websites,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-bootstrap-5-from-scratch-build-5-modern-websites-xxx0b
Javascript,Bootstrap 5 From Scratch - Build 5 Modern Websites,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-bootstrap-5-from-scratch-build-5-modern-websites-xxx0b
Cloud Hosting,Bootstrap 5 From Scratch - Build 5 Modern Websites,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-bootstrap-5-from-scratch-build-5-modern-websites-xxx0b
User Interface (UI),Bootstrap 5 From Scratch - Build 5 Modern Websites,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,,0,false,true,Packt,https://www.coursera.org/learn/packt-bootstrap-5-from-scratch-build-5-modern-websites-xxx0b
